reaction,minimum,maximum,minimum_status,maximum_status,blocked_at_tol
r_0650,0.0,6.241076353116015,optimal,optimal,False
r_0651,0.0,6.241076353108624,optimal,optimal,False
r_0652,0.0,6.241076353120067,optimal,optimal,False
r_0653,0.0,6.241076353171705,optimal,optimal,False
r_0654,0.0,6.241076353115311,optimal,optimal,False
r_0655,0.0,6.241076353113748,optimal,optimal,False
r_0656,0.0,9.985680606884616,optimal,optimal,False
r_0657,0.0,9.985680606873064,optimal,optimal,False
r_0658,0.0,11.164384099686309,optimal,optimal,False
r_0659,-11.155147218669429,2.4091240018024016,optimal,optimal,False
r_0661,0.0,1.0384181545248994,optimal,optimal,False
r_0662,0.0,2.232876819935692,optimal,optimal,False
r_0663,-0.021488255732518537,3.756725915946004,optimal,optimal,False
r_0664,-3.758874741828455,0.0,optimal,optimal,False
r_0665,0.0021488258861425166,0.02148826232908286,optimal,optimal,False
r_0666,0.0,0.0,optimal,optimal,True
r_0667,0.0005969653117372981,0.18362050903844646,optimal,optimal,False
r_0668,0.0,0.0,optimal,optimal,True
r_0669,0.0021488258861425166,0.7270694840747063,optimal,optimal,False
r_0670,0.0,2.2183066133155394,optimal,optimal,False
r_0671,4.912937345777862e-05,0.000491390699269559,optimal,optimal,False
r_0672,-1000.0000000000001,0.0,optimal,optimal,False
r_0673,0.0,1000.0,optimal,optimal,False
r_0674,-24.96420151719862,2.0381062729747067e-13,optimal,optimal,False
r_0675,0.0,0.0,optimal,optimal,True
r_0676,0.0,0.0,optimal,optimal,True
r_0678,0.002666095219498438,0.02666095649734752,optimal,optimal,False
r_0679,0.0,6.241050111912364,optimal,optimal,False
r_0680,0.0,0.0,optimal,optimal,True
r_0681,0.0,0.0,optimal,optimal,True
r_0682,0.0,0.0,optimal,optimal,True
r_0683,0.0,0.0,optimal,optimal,True
r_0687,0.0,11.164383581670426,optimal,optimal,False
r_0688,0.0,4.800365130291467,optimal,optimal,False
r_0689,0.0,7.416764966147787,optimal,optimal,False
r_0690,0.0,0.0,optimal,optimal,True
r_0691,0.0,0.0,optimal,optimal,True
r_0692,0.0,1.8362406078745952,optimal,optimal,False
r_0693,0.0,1.8362406078768885,optimal,optimal,False
r_0694,4.9129373253364316e-05,2.218355868516058,optimal,optimal,False
r_0695,0.0,0.3831222365671186,optimal,optimal,False
r_0696,0.0,4.800365130296107,optimal,optimal,False
r_0697,0.0,1000.0,optimal,optimal,False
r_0698,0.00029847860896803287,0.09181025471826791,optimal,optimal,False
r_0699,-0.029341919643522542,-0.002934191490852619,optimal,optimal,False
r_0700,0.0,0.0,optimal,optimal,True
r_0701,0.002934191490852629,0.029341919643502006,optimal,optimal,False
r_0702,0.0,0.0,optimal,optimal,True
r_0703,0.0,0.0,optimal,optimal,True
r_0704,0.0,0.0,optimal,optimal,True
r_0705,0.0,0.0,optimal,optimal,True
r_0706,0.0,0.0,optimal,optimal,True
r_0707,0.0,0.0,optimal,optimal,True
r_0708,0.0,0.0,optimal,optimal,True
r_0711,0.002666095219498434,0.0266609564973442,optimal,optimal,False
r_0712,0.0,0.0,optimal,optimal,True
r_0713,-34.80629421862797,1000.0,optimal,optimal,False
r_0714,-1000.0,11.177185059641488,optimal,optimal,False
r_0715,-3.7535469020340204,-7.069476343826342e-13,optimal,optimal,False
r_0716,0.0,2.272130233592837,optimal,optimal,False
r_0717,0.0,1.8091284920299857,optimal,optimal,False
r_0718,0.0,25.92019657498555,optimal,optimal,False
r_0719,0.0,2.8290873540141486,optimal,optimal,False
r_0721,0.0,0.0,optimal,optimal,True
r_0722,0.005682172231807583,0.056821714044069896,optimal,optimal,False
r_0723,-0.7910162478618775,-0.005682172231134928,optimal,optimal,False
r_0724,0.0,0.0,optimal,optimal,True
r_0725,-2.1911934260074903,1.596403600284724,optimal,optimal,False
r_0726,0.0011272233297469963,6.242186702425458,optimal,optimal,False
r_0727,0.0017853098037303936,1.0182995054183757,optimal,optimal,False
r_0728,0.0,0.0,optimal,optimal,True
r_0729,0.000659624296270985,0.006596244027166919,optimal,optimal,False
r_0730,0.0,0.0,optimal,optimal,True
r_0731,0.0,11.164384099689068,optimal,optimal,False
r_0732,0.0,11.194391612744738,optimal,optimal,False
r_0733,0.0,0.0,optimal,optimal,True
r_0734,0.0,2.180378533084845,optimal,optimal,False
r_0735,0.0,0.5600123609616149,optimal,optimal,False
r_0736,0.0,0.5600123609617219,optimal,optimal,False
r_0737,0.0,0.5600123609623798,optimal,optimal,False
r_0738,0.0,0.5600123609626092,optimal,optimal,False
r_0739,0.001790895935295813,0.5600123609624698,optimal,optimal,False
r_0747,0.0,0.0,optimal,optimal,True
r_0748,0.0,0.0,optimal,optimal,True
r_0749,0.0,0.0,optimal,optimal,True
r_0750,0.0,0.0,optimal,optimal,True
r_0751,0.0,0.0,optimal,optimal,True
r_0752,0.0,0.0,optimal,optimal,True
r_0753,0.0,0.0,optimal,optimal,True
r_0754,0.0,0.0,optimal,optimal,True
r_0755,0.0,0.0,optimal,optimal,True
r_0756,0.0,0.0,optimal,optimal,True
r_0757,6.464989127542653e-05,6.241144026288201,optimal,optimal,False
r_0758,6.464989127737068e-05,0.4492189920684707,optimal,optimal,False
r_0759,0.0015725948691180886,2.821456452117639,optimal,optimal,False
r_0760,0.00019109464758842372,0.0019109461976261877,optimal,optimal,False
r_0761,0.0,0.6202435150493975,optimal,optimal,False
r_0762,4.912937367077659e-05,2.2183557437501964,optimal,optimal,False
r_0763,0.0,0.19156110985474237,optimal,optimal,False
r_0764,0.0,0.0,optimal,optimal,True
r_0765,0.0,0.000264666084629293,optimal,optimal,False
r_0766,0.0,0.0,optimal,optimal,True
r_0767,0.0,0.0,optimal,optimal,True
r_0768,4.912937353863549e-05,0.0004913907769879281,optimal,optimal,False
r_0769,0.0,0.0,optimal,optimal,True
r_0771,0.0,0.00026466726003686027,optimal,optimal,False
r_0772,0.0,0.0,optimal,optimal,True
r_0773,0.0,11.262762826313375,optimal,optimal,False
r_0774,0.0,7.677583821948158e-08,optimal,optimal,True
r_0775,0.0,0.0,optimal,optimal,True
r_0781,0.0,7.677583821923819e-08,optimal,optimal,True
r_0782,0.0,0.0,optimal,optimal,True
r_0783,0.0,7.67758409102312e-08,optimal,optimal,True
r_0784,0.0,7.677584091021979e-08,optimal,optimal,True
r_0785,4.9129373525971055e-05,0.0004913907770181375,optimal,optimal,False
r_0786,4.912937372697561e-05,0.0004913906994420185,optimal,optimal,False
r_0787,0.0,0.0,optimal,optimal,True
r_0788,0.0,16.64280030812866,optimal,optimal,False
r_0789,0.0,16.642800308127686,optimal,optimal,False
r_0790,0.0,16.642800308111443,optimal,optimal,False
r_0791,0.0,16.642800308111276,optimal,optimal,False
r_0792,0.0,16.64280030809845,optimal,optimal,False
r_0793,0.0,7.095797874782884,optimal,optimal,False
r_0795,0.0,16.644703087150923,optimal,optimal,False
r_0796,0.0,16.6428283402088,optimal,optimal,False
r_0797,0.0,9.985680184875699,optimal,optimal,False
r_0798,0.0,16.642800308124247,optimal,optimal,False
r_0799,0.0,9.985680184865931,optimal,optimal,False
r_0800,0.006807496475568438,16.65139870053459,optimal,optimal,False
r_0801,0.0,16.642800308124936,optimal,optimal,False
r_0802,0.0,0.0,optimal,optimal,True
r_0803,0.0,9.98568018487497,optimal,optimal,False
r_0804,0.0,16.642800308122595,optimal,optimal,False
r_0805,0.0,16.642800308122336,optimal,optimal,False
r_0806,0.0,16.64280030812209,optimal,optimal,False
r_0807,0.0,16.64280030812386,optimal,optimal,False
r_0810,0.0,16.64280030811459,optimal,optimal,False
r_0811,0.012565029440605887,20.045323392116398,optimal,optimal,False
r_0812,0.0,0.0,optimal,optimal,True
r_0813,0.00096516933775655,1.7418165951275018,optimal,optimal,False
r_0815,0.0,1.7408514257931271,optimal,optimal,False
r_0816,0.0015725948691180888,2.775372646224262,optimal,optimal,False
r_0817,0.0,0.8352303677661697,optimal,optimal,False
r_0818,0.0015725948691181345,2.8214563549897593,optimal,optimal,False
r_0819,0.0,2.8198837601224795,optimal,optimal,False
r_0820,-0.5003020479895007,-0.0008682085934760725,optimal,optimal,False
r_0821,0.0008682085934745916,0.5003020690955035,optimal,optimal,False
r_0831,1.9351318336741603e-16,2.23287681993341,optimal,optimal,False
r_0832,0.0,2.2328768199309064,optimal,optimal,False
r_0841,-1.5047012839980335e-16,4.992841841253483,optimal,optimal,False
r_0842,1.5378222875996106e-06,1.5378220636703207e-05,optimal,optimal,False
r_0843,1.537822287602974e-06,1.5378150835087626e-05,optimal,optimal,False
r_0844,0.0,9.985680179051952,optimal,optimal,False
r_0845,0.0,9.98568017904503,optimal,optimal,False
r_0847,0.0,9.985680179037601,optimal,optimal,False
r_0848,0.0,9.98568017904522,optimal,optimal,False
r_0849,0.0,9.985680179036672,optimal,optimal,False
r_0850,0.0,9.985680179035153,optimal,optimal,False
r_0851,-1000.0,1000.0,optimal,optimal,False
r_0852,0.0013500133341079628,0.01350013551962008,optimal,optimal,False
r_0853,0.0,0.0,optimal,optimal,True
r_0854,0.0,0.5086618816975518,optimal,optimal,False
r_0855,0.0008288300468912805,0.6219524741195641,optimal,optimal,False
r_0882,0.00019109464758842372,0.0019109461541292757,optimal,optimal,False
r_0883,0.0009651790503146996,3.9022312292129255,optimal,optimal,False
r_0884,0.0,16.642801011417735,optimal,optimal,False
r_0885,0.0,-6.569138816958279e-36,optimal,optimal,True
r_0886,0.0,17.621009752487595,optimal,optimal,False
r_0888,0.011975102705941201,9.997655709574941,optimal,optimal,False
r_0889,0.0,5.659369139322603,optimal,optimal,False
r_0890,0.0,0.0,optimal,optimal,True
r_0891,0.0,7.423890900368709,optimal,optimal,False
r_0892,-4.556231663306032,1.9534851712359007,optimal,optimal,False
r_0893,-6.707946648964161,1.9534851712355585,optimal,optimal,False
r_0902,-0.056821731487552485,-0.005682172231807533,optimal,optimal,False
r_0903,0.0,6.241050115560242,optimal,optimal,False
r_0904,0.0017908959352118952,0.5600123350620124,optimal,optimal,False
r_0905,1.5378222875938016e-06,1.5378223119585867e-05,optimal,optimal,False
r_0906,1.5378222878108005e-06,1.537822295173058e-05,optimal,optimal,False
r_0907,-16.642801836250023,9.986360862929855,optimal,optimal,False
r_0908,0.0008288300466851455,0.621952474482969,optimal,optimal,False
r_0909,0.0006763753986088136,0.006763752847247296,optimal,optimal,False
r_0910,0.0006763753986088072,0.006763752847244378,optimal,optimal,False
r_0911,0.0008288300466835123,0.6219524482345392,optimal,optimal,False
r_0912,0.0015052054452939182,0.6226288498816298,optimal,optimal,False
r_0913,0.00036130578613694804,2.2186680459964414,optimal,optimal,False
r_0914,0.0008288300466793342,0.6219524744829324,optimal,optimal,False
r_0915,0.0008288300466824069,0.62195247448311,optimal,optimal,False
r_0916,0.002783849198444479,9.989251543546475,optimal,optimal,False
r_0917,0.0,7.423890900374513,optimal,optimal,False
r_0918,0.0,7.423890900372473,optimal,optimal,False
r_0919,0.0,1000.0,optimal,optimal,False
r_0920,0.0,1000.0,optimal,optimal,False
r_0921,0.0,0.0,optimal,optimal,True
r_0922,0.0,0.0,optimal,optimal,True
r_0929,0.0,0.0,optimal,optimal,True
r_0935,3.2375204931123456e-08,0.28857904707495247,optimal,optimal,False
r_0936,0.0,0.0,optimal,optimal,True
r_0937,1.537822287595884e-06,1.5089222469643786,optimal,optimal,False
r_0938,0.0013500133341405739,0.5100119174825011,optimal,optimal,False
r_0939,0.000995745247502905,1.0467943087155334,optimal,optimal,False
r_0940,0.0,5.595952970466723,optimal,optimal,False
r_0941,0.0014554366443813415,0.014554368792475517,optimal,optimal,False
r_0942,4.046900616390426e-09,0.03607238088435453,optimal,optimal,False
r_0943,-4.398768654740361e-08,5.920439401501664e-24,optimal,optimal,True
r_0949,0.0,9.98568064376732,optimal,optimal,False
r_0950,0.0,0.0,optimal,optimal,True
r_0951,-7.096246711244223,9.985680606858898,optimal,optimal,False
r_0953,0.0,0.0,optimal,optimal,True
r_0954,0.0,0.0,optimal,optimal,True
r_0955,0.0,0.0,optimal,optimal,True
r_0956,0.0,9.990379035942265,optimal,optimal,False
r_0957,0.0014554366443813413,5.597408251709784,optimal,optimal,False
r_0958,0.0,25.938508688542363,optimal,optimal,False
r_0959,0.0,3.7833487175315623,optimal,optimal,False
r_0960,0.0,0.930365341639849,optimal,optimal,False
r_0961,0.0,3.78334871756511,optimal,optimal,False
r_0962,0.0,18.58373804048457,optimal,optimal,False
r_0963,0.0,0.0,optimal,optimal,True
r_0965,0.0,16.64280100172342,optimal,optimal,False
r_0966,1.716649881037565e-21,8.093797277467425e-07,optimal,optimal,False
r_0967,1.6187602038608242e-05,0.00016187604650828153,optimal,optimal,False
r_0968,8.09380101930409e-06,8.093802325414033e-05,optimal,optimal,False
r_0969,0.0,16.642800298361163,optimal,optimal,False
r_0970,0.0,0.000291376623471585,optimal,optimal,False
r_0971,0.0,0.3552675244896651,optimal,optimal,False
r_0972,0.0,0.00019424917050631614,optimal,optimal,False
r_0973,0.0,0.36301566032866006,optimal,optimal,False
r_0974,0.0,0.00029137679768170447,optimal,optimal,False
r_0975,0.0,0.0,optimal,optimal,True
r_0976,0.0,0.36043756773336966,optimal,optimal,False
r_0977,0.0,0.0,optimal,optimal,True
r_0978,0.0,0.00019425118232804136,optimal,optimal,False
r_0979,0.0,0.0,optimal,optimal,True
r_0982,0.0027540676010683555,2.666326375509362,optimal,optimal,False
r_0983,0.0,5.648093300995447e-08,optimal,optimal,True
r_0984,-1.481641318507333,3.748830648983306,optimal,optimal,False
r_0985,-5.548308569314284e-20,-5.548308569314284e-20,optimal,optimal,True
r_0986,0.0,0.08487324186154183,optimal,optimal,False
r_0987,0.0,0.0,optimal,optimal,True
r_0988,0.002666095219498439,0.02666095649729671,optimal,optimal,False
r_0989,0.002666095219498428,0.026660956497308874,optimal,optimal,False
r_0990,-16.642800298363337,-3.4731993193842265e-15,optimal,optimal,False
r_0992,0.0,2.7597769208082434,optimal,optimal,False
r_0993,0.0,0.0,optimal,optimal,True
r_0995,0.0022478562867271953,0.022478566494674376,optimal,optimal,False
r_0996,0.0027075775146438294,1.0485060944301485,optimal,optimal,False
r_0997,0.002707577514676596,1.0485061406762943,optimal,optimal,False
r_0998,0.0,0.0,optimal,optimal,True
r_0999,0.0,0.0,optimal,optimal,True
r_1000,0.0,11.262763561220915,optimal,optimal,False
r_1001,0.0,0.41699559907636213,optimal,optimal,False
r_1002,1.5378222876002744e-06,1.5089222462917113,optimal,optimal,False
r_1003,0.0,0.0,optimal,optimal,True
r_1004,0.0,16.642801001722063,optimal,optimal,False
r_1005,0.0,16.642801001723665,optimal,optimal,False
r_1006,0.0,16.642801001723427,optimal,optimal,False
r_1007,0.0,16.642801001723665,optimal,optimal,False
r_1010,0.0,0.0,optimal,optimal,True
r_1011,0.0002984786089680329,0.09181025471824972,optimal,optimal,False
r_1012,0.00029847860896803244,0.09181025471824987,optimal,optimal,False
r_1021,-0.5768145785699667,11.26363176981444,optimal,optimal,False
r_1022,0.0,18.403396063260242,optimal,optimal,False
r_1023,0.0,2.325860193046708,optimal,optimal,False
r_1024,0.0,0.0,optimal,optimal,True
r_1025,0.000965169337756769,20.03193347032179,optimal,optimal,False
r_1026,0.0,20.030967466730115,optimal,optimal,False
r_1027,0.000965169337756557,1.8282477610430912,optimal,optimal,False
r_1029,0.0,0.0,optimal,optimal,True
r_1030,0.0,16.642800308140583,optimal,optimal,False
r_1031,0.0,0.0,optimal,optimal,True
r_1032,0.0,0.0,optimal,optimal,True
r_1033,0.0,0.0,optimal,optimal,True
r_1034,0.0,1.5255332872773253e-08,optimal,optimal,True
r_1035,0.0,0.0,optimal,optimal,True
r_1036,-1.821199748713473e-24,6.2410501155430875,optimal,optimal,False
r_1037,0.0,0.0,optimal,optimal,True
r_1038,0.0010622949536393872,4.996252379203686,optimal,optimal,False
r_1039,0.0,0.0,optimal,optimal,True
r_1040,0.0,1.8899405395538755,optimal,optimal,False
r_1041,0.0019034437528551826,1.9277616685185948,optimal,optimal,False
r_1042,0.00190344375116414,0.019034440583265175,optimal,optimal,False
r_1043,0.0,0.0,optimal,optimal,True
r_1045,2.9137684011057683e-05,0.36302438203637144,optimal,optimal,False
r_1046,0.0,0.0,optimal,optimal,True
r_1047,-4.4168000742609147e-20,-4.4168000742609147e-20,optimal,optimal,True
r_1048,-0.7394668701392337,18.516726066055604,optimal,optimal,False
r_1049,-0.7394668701389807,1.875769113249371,optimal,optimal,False
r_1050,-0.7520201825356382,1.8730616004850198,optimal,optimal,False
r_1051,0.0011052085611266101,6.242155584206575,optimal,optimal,False
r_1054,-5.531711176000918,0.9776512456248159,optimal,optimal,False
r_1055,0.0003613057861378507,2.218668044925528,optimal,optimal,False
r_1056,0.0,0.3903473451787741,optimal,optimal,False
r_1057,0.00031217641260016785,0.0031217646297666875,optimal,optimal,False
r_1058,0.0,0.0,optimal,optimal,True
r_1063,-999.9990042547523,1000.0,optimal,optimal,False
r_1065,0.0,0.0,optimal,optimal,True
r_1066,0.000995745247502914,0.009957450798443046,optimal,optimal,False
r_1067,0.0,0.0,optimal,optimal,True
r_1068,0.0,0.0,optimal,optimal,True
r_1069,0.00019109464758842472,0.0019109461541286534,optimal,optimal,False
r_1070,-2.361367382818096e-13,0.0,optimal,optimal,True
r_1071,-1000.0,-1.1368683772161603e-13,optimal,optimal,False
r_1072,0.0,16.643198520725914,optimal,optimal,False
r_1073,0.0,16.643198520709674,optimal,optimal,False
r_1074,0.0,9.985679813171258,optimal,optimal,False
r_1075,0.0,2.773799948103012,optimal,optimal,False
r_1076,0.0,0.0,optimal,optimal,True
r_1077,0.0,16.642799688621714,optimal,optimal,False
r_1078,0.0,16.642799688621555,optimal,optimal,False
r_1079,0.0,9.985679813172919,optimal,optimal,False
r_1080,0.0,9.985679813170831,optimal,optimal,False
r_1081,8.093801232780862e-09,0.0721447590599256,optimal,optimal,False
r_1082,0.0,0.0,optimal,optimal,True
r_1083,8.093801250671563e-09,0.07214476174209208,optimal,optimal,False
r_1084,-999.9880248972938,20.042943403696256,optimal,optimal,False
r_1087,0.0,0.9332995331295615,optimal,optimal,False
r_1088,-0.9358458798283816,-0.002546346699235592,optimal,optimal,False
r_1089,0.002546346699235138,0.02546347110138689,optimal,optimal,False
r_1090,0.0,0.0,optimal,optimal,True
r_1091,0.0,3.8406462249498152,optimal,optimal,False
r_1092,0.0,0.0,optimal,optimal,True
r_1093,0.0,0.0,optimal,optimal,True
r_1094,0.0,0.0,optimal,optimal,True
r_1095,0.0,0.0,optimal,optimal,True
r_1603,0.0,8.527093936058306e-08,optimal,optimal,True
r_1614,0.0,0.0,optimal,optimal,True
r_1615,0.0,16.642800308110004,optimal,optimal,False
r_1616,0.0,0.0,optimal,optimal,True
r_1617,0.0,16.64280030808195,optimal,optimal,False
r_1619,0.0,16.64280030807931,optimal,optimal,False
r_1623,0.0,16.642800308100803,optimal,optimal,False
r_1624,0.0,0.0,optimal,optimal,True
r_1667,-999.9879764030875,1000.0,optimal,optimal,False
r_1703,0.0,16.64294526972426,optimal,optimal,False
r_1704,-0.3604375954624456,9.985660753904773,optimal,optimal,False
r_1729,-0.00029137688713004616,9.985651041347767,optimal,optimal,False
r_1736,0.0,4.992841627331874,optimal,optimal,False
r_1739,0.0,0.0,optimal,optimal,True
r_1790,0.0,8.093798226407425e-07,optimal,optimal,False
r_1838,0.0026660952194984345,0.026660956497310918,optimal,optimal,False
r_2025,0.0,0.0,optimal,optimal,True
r_2026,0.0,16.642800298372357,optimal,optimal,False
r_2029,0.0,0.0,optimal,optimal,True
r_2064,0.0,6.241050111888316,optimal,optimal,False
r_2112,0.0,0.0,optimal,optimal,True
r_2115,0.0,1000.0,optimal,optimal,False
r_2116,0.0,2.902902973356718,optimal,optimal,False
r_2117,-1000.0,1000.0,optimal,optimal,False
r_2118,0.0,0.39034734537827553,optimal,optimal,False
r_2119,-999.9990042547525,1000.0,optimal,optimal,False
r_2126,0.0,16.642801011354674,optimal,optimal,False
r_2131,0.0,2.263269883209307,optimal,optimal,False
r_2140,0.0,0.5128540331801136,optimal,optimal,False
r_2141,0.0,0.4513827887698576,optimal,optimal,False
r_2142,0.0,0.0,optimal,optimal,True
r_2143,0.0,0.0,optimal,optimal,True
r_2144,0.0,0.0,optimal,optimal,True
r_2145,0.0,0.0,optimal,optimal,True
r_2146,0.0,0.0,optimal,optimal,True
r_2147,0.0,0.0,optimal,optimal,True
r_2148,0.0,0.0,optimal,optimal,True
r_2149,0.0,0.0,optimal,optimal,True
r_2150,0.0,0.0,optimal,optimal,True
r_2151,0.0,0.0,optimal,optimal,True
r_2152,0.0,0.0,optimal,optimal,True
r_2153,0.0,0.0,optimal,optimal,True
r_2154,0.0,3.7535469233540857,optimal,optimal,False
r_2155,0.0,3.7535469233542607,optimal,optimal,False
r_2156,0.0,3.753860882177575,optimal,optimal,False
r_2157,0.0,2.43639737572629,optimal,optimal,False
r_2158,0.0,1.4774174668921474,optimal,optimal,False
r_2159,0.0,1.0601402276076393,optimal,optimal,False
r_2160,0.0,0.8266607198072756,optimal,optimal,False
r_2161,0.0,3.7535469039929614,optimal,optimal,False
r_2162,0.0,3.753546903992087,optimal,optimal,False
r_2163,0.0,3.753860862816231,optimal,optimal,False
r_2164,0.0,2.436397363158434,optimal,optimal,False
r_2165,0.0,1.4774174668921216,optimal,optimal,False
r_2166,0.0,1.0601402276076766,optimal,optimal,False
r_2167,0.0,0.8266607198068197,optimal,optimal,False
r_2168,0.0,3.7535469039924574,optimal,optimal,False
r_2169,4.17512752022161e-31,3.753546903990907,optimal,optimal,False
r_2170,4.9767663599813e-20,3.7538608628152352,optimal,optimal,False
r_2171,0.0,2.4363973631561477,optimal,optimal,False
r_2172,0.0,1.4774174668923208,optimal,optimal,False
r_2173,0.0,1.0601402276074674,optimal,optimal,False
r_2174,0.0,0.8266607198070276,optimal,optimal,False
r_2175,0.0,3.753546903991599,optimal,optimal,False
r_2176,0.0,3.75354690399319,optimal,optimal,False
r_2177,0.0,3.7538608628167682,optimal,optimal,False
r_2178,0.0,2.436397363157469,optimal,optimal,False
r_2179,0.0,1.4774174668926063,optimal,optimal,False
r_2180,0.0,1.0601402276074363,optimal,optimal,False
r_2181,0.0,0.8266607198070762,optimal,optimal,False
r_2182,0.0007549441110734312,0.4949977819292528,optimal,optimal,False
r_2183,0.0002494799824482103,1.0386676345026593,optimal,optimal,False
r_2194,-1000.0000000000007,1000.0,optimal,optimal,False
r_2195,-1000.0,1000.0,optimal,optimal,False
r_2196,-1000.0,1000.0,optimal,optimal,False
r_2197,-1000.0,1000.0,optimal,optimal,False
r_2198,-1000.0,1000.0,optimal,optimal,False
r_2199,-1000.0,1000.0,optimal,optimal,False
r_2200,-1000.0,1000.0,optimal,optimal,False
r_2201,-1000.0,1000.0,optimal,optimal,False
r_2202,-1000.0,1000.0,optimal,optimal,False
r_2203,-1000.0,1000.0,optimal,optimal,False
r_2204,-1000.0,1000.0,optimal,optimal,False
r_2205,-1000.0,1000.0,optimal,optimal,False
r_2206,-6.241050379280823,9.985680606877146,optimal,optimal,False
r_2207,-6.241050379277622,9.98568060680292,optimal,optimal,False
r_2208,-6.241050379289195,9.985680606881912,optimal,optimal,False
r_2209,0.0,0.0,optimal,optimal,True
r_2210,0.0,0.0,optimal,optimal,True
r_2211,-1000.0000000000007,999.9999999999998,optimal,optimal,False
r_2212,-999.9999999999999,999.9999999999999,optimal,optimal,False
r_2213,0.0,0.0,optimal,optimal,True
r_2214,-1000.0,1000.0,optimal,optimal,False
r_2215,-1000.0,1000.0,optimal,optimal,False
r_2216,0.0,0.0,optimal,optimal,True
r_2217,-1000.0,1000.0,optimal,optimal,False
r_2218,-1000.0,1000.0,optimal,optimal,False
r_2232,0.0,0.3588919355773858,optimal,optimal,False
r_2233,0.0,0.31159884597583365,optimal,optimal,False
r_2234,0.0,9.985680606861836,optimal,optimal,False
r_2235,0.0,9.985680606860948,optimal,optimal,False
r_2236,0.0,0.5115299125581594,optimal,optimal,False
r_2237,-2.0339817165003333e-16,0.5115298907743351,optimal,optimal,False
r_2238,0.0,0.5115298907757356,optimal,optimal,False
r_2239,0.0,2.436397259406628,optimal,optimal,False
r_2240,0.0,1.477417403972567,optimal,optimal,False
r_2241,0.0,1.0601401824598262,optimal,optimal,False
r_2242,0.0,0.4942428167652436,optimal,optimal,False
r_2243,1.4481273419254498e-16,0.4942428375572253,optimal,optimal,False
r_2244,2.8668138518395295e-16,0.49424283755828724,optimal,optimal,False
r_2245,0.0,1.0384181539737118,optimal,optimal,False
r_2246,-3.151237079453557e-16,1.0384181539821609,optimal,optimal,False
r_2247,-1.60889420676023e-15,1.038418158427149,optimal,optimal,False
r_2248,0.0,0.5115299144854271,optimal,optimal,False
r_2249,0.0,0.5115299125631139,optimal,optimal,False
r_2250,1.1280620405128006e-13,3.753546903987896,optimal,optimal,False
r_2251,-2.2692770828869634e-19,3.753546903981579,optimal,optimal,False
r_2252,0.0,3.753546903995329,optimal,optimal,False
r_2253,0.0,0.8266607198209766,optimal,optimal,False
r_2254,0.0,0.5115299125628237,optimal,optimal,False
r_2255,-4.693803961154614e-17,0.5115299125581977,optimal,optimal,False
r_2256,0.0,0.5115299125595095,optimal,optimal,False
r_2257,0.0,2.4363973631559754,optimal,optimal,False
r_2258,0.0,1.4774174668342304,optimal,optimal,False
r_2259,0.0,1.0601402276070915,optimal,optimal,False
r_2260,0.0,0.4942428378195671,optimal,optimal,False
r_2261,-1.078346282326499e-17,0.4942428378180842,optimal,optimal,False
r_2262,-1.5436689971443615e-16,0.49424283781841305,optimal,optimal,False
r_2263,0.0,1.038418154524493,optimal,optimal,False
r_2264,1.4872915980403613e-15,1.038418154521429,optimal,optimal,False
r_2265,0.0,0.436736229066246,optimal,optimal,False
r_2266,1.7168876357986164e-13,0.5115299125622508,optimal,optimal,False
r_2267,2.230495085223628e-16,0.51152991256247,optimal,optimal,False
r_2268,-4.442918462792386e-16,3.753546904019687,optimal,optimal,False
r_2269,0.0,3.753546903997549,optimal,optimal,False
r_2270,0.0,0.8266607198123215,optimal,optimal,False
r_2271,0.0,0.5115299125649407,optimal,optimal,False
r_2272,-4.483655814584722e-13,0.5115299125626721,optimal,optimal,False
r_2273,6.946077285669665e-13,0.511529895674413,optimal,optimal,False
r_2274,0.0,2.436397361893015,optimal,optimal,False
r_2275,0.0,1.4774174661221668,optimal,optimal,False
r_2276,0.0,1.0601402270483626,optimal,optimal,False
r_2277,0.0,0.49424283756309745,optimal,optimal,False
r_2278,-3.624492129678192e-16,0.49424283756095305,optimal,optimal,False
r_2279,-6.416926846794459e-16,0.4942428375645961,optimal,optimal,False
r_2280,0.0,1.0384181539686659,optimal,optimal,False
r_2281,1.2894731457651413e-15,1.0384181539713857,optimal,optimal,False
r_2282,0.0,0.43673622883822283,optimal,optimal,False
r_2283,0.0,0.5115299122925954,optimal,optimal,False
r_2284,0.0,0.5115298956686033,optimal,optimal,False
r_2285,-3.923339990211339e-17,0.5115299122932896,optimal,optimal,False
r_2286,0.0,2.436397361860089,optimal,optimal,False
r_2287,0.0,1.4774174661304318,optimal,optimal,False
r_2288,0.0,1.0601402270550406,optimal,optimal,False
r_2289,0.0,0.49424283755853754,optimal,optimal,False
r_2290,-1.1647320361096097e-15,0.4942428375567084,optimal,optimal,False
r_2291,-9.01527566878919e-17,0.4942428375551555,optimal,optimal,False
r_2292,0.0,1.0384181539696122,optimal,optimal,False
r_2293,0.0,1.038418153978943,optimal,optimal,False
r_2294,0.0,0.43673622884114194,optimal,optimal,False
r_2295,0.0,0.49424283756076787,optimal,optimal,False
r_2296,0.0,0.4719922082930688,optimal,optimal,False
r_2297,0.0,0.4719922102890101,optimal,optimal,False
r_2298,0.0,0.43673623071280454,optimal,optimal,False
