"record_id","round_label","decision_stage","strain_or_target","condition","value","unit","time_h","data_status","source_figure","source_file_internal","feedback_label","notes"
"GSMM-IN-ETH","Round0","model_constraint","initial_AST","ethanol_consumption_rate_at_max_specific_growth","0.447596","mmol/(gDCW*h)","","exact_transcription","Model Input Record","docs/evidence/records/gsmm-experiment-record-excerpt.md","","Measured rate used as model input; not a validation output"
"GSMM-IN-AST","Round0","model_constraint","initial_AST","astaxanthin_synthesis_rate_at_max_specific_growth","0.000193873","mmol/(gDCW*h)","","exact_transcription","Model Input Record","docs/evidence/records/gsmm-experiment-record-excerpt.md","","Measured rate used as model input; not a validation output"
